GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,1999,1999,Lower-middle-income,,IND,India,,610,610.00000,,,,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,2013,2013,Lower-middle-income,,IND,India,,415,415.00000,,,,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,2014,2014,Lower-middle-income,,IND,India,,492,492.00000,,,,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,IND,India,,491,491.00000,,,,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,WB_LMI,2016,2016,Lower-middle-income,,IND,India,,227,227.00000,,,,,
WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,WB_LMI,2012,2012,Lower-middle-income,,IND,India,,1232,1232.00000,,,,,
WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,2013,2013,Lower-middle-income,,IND,India,,3698,3698.00000,,,,,
WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,2014,2014,Lower-middle-income,,IND,India,,4870,4870.00000,,,,,
WHS3_57,Total rubella - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/59,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,IND,India,,3252,3252.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,WB_LMI,1980,1980,Lower-middle-income,,IND,India,,114036,114036.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,WB_LMI,1981,1981,Lower-middle-income,,IND,India,,202054,202054.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,WB_LMI,1982,1982,Lower-middle-income,,IND,India,,146196,146196.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,WB_LMI,1983,1983,Lower-middle-income,,IND,India,,129639,129639.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,1997,1997,Lower-middle-income,,IND,India,,61004,61004.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,WB_LMI,1998,1998,Lower-middle-income,,IND,India,,33990,33990.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,1999,1999,Lower-middle-income,,IND,India,,21013,21013.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,2000,2000,Lower-middle-income,,IND,India,,38835,38835.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,2013,2013,Lower-middle-income,,IND,India,,8285,8285.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,2014,2014,Lower-middle-income,,IND,India,,26530,26530.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,IND,India,,30168,30168.00000,,,,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/60,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,WB_LMI,2016,2016,Lower-middle-income,,IND,India,,17250,17250.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1965,1965,,SEAR,South-East Asia,,,1965,1965,,,IND,India,,12664,12664.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,,1993,1993,,,IND,India,,51,51.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1976,1976,,SEAR,South-East Asia,,,1976,1976,,,IND,India,,662,662.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1984,1984,,SEAR,South-East Asia,,,1984,1984,,,IND,India,,27,27.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1988,1988,,SEAR,South-East Asia,,,1988,1988,,,IND,India,,380,380.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,,1996,1996,,,IND,India,,34,34.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,,1982,1982,,,IND,India,,213,213.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1985,1985,,SEAR,South-East Asia,,,1985,1985,,,IND,India,,155,155.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1951,1951,,SEAR,South-East Asia,,,1951,1951,,,IND,India,,41543,41543.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1953,1953,,SEAR,South-East Asia,,,1953,1953,,,IND,India,,124227,124227.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1956,1956,,SEAR,South-East Asia,,,1956,1956,,,IND,India,,17206,17206.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1958,1958,,SEAR,South-East Asia,,,1958,1958,,,IND,India,,49818,49818.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1962,1962,,SEAR,South-East Asia,,,1962,1962,,,IND,India,,27141,27141.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,,2006,2006,,,IND,India,,3,3.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,7,7.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,,2001,2001,,,IND,India,,6,6.00000,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,,1995,1995,,,IND,India,,3315,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1971,1971,,SEAR,South-East Asia,,,1971,1971,,,IND,India,,71386,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1972,1972,,SEAR,South-East Asia,,,1972,1972,,,IND,India,,20435,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1977,1977,,SEAR,South-East Asia,,,1977,1977,,,IND,India,,8376,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,,1979,1979,,,IND,India,,5073,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,,1990,1990,,,IND,India,,3583,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,,1992,1992,,,IND,India,,6911,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1957,1957,,SEAR,South-East Asia,,,1957,1957,,,IND,India,,54961,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1961,1961,,SEAR,South-East Asia,,,1961,1961,,,IND,India,,47637,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1964,1964,,SEAR,South-East Asia,,,1964,1964,,,IND,India,,53011,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1967,1967,,SEAR,South-East Asia,,,1967,1967,,,IND,India,,13708,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1968,1968,,SEAR,South-East Asia,,,1968,1968,,,IND,India,,22587,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,,1997,1997,,,IND,India,,2768,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,,1999,1999,,,IND,India,,3839,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,IND,India,,3455,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,,2003,2003,,,IND,India,,2893,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1965,1965,,SEAR,South-East Asia,,,1965,1965,,,IND,India,,29.67,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1978,1978,,SEAR,South-East Asia,,,1978,1978,,,IND,India,,2.32,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,,1983,1983,,,IND,India,,3.62,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1955,1955,,SEAR,South-East Asia,,,1955,1955,,,IND,India,,32.56,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1966,1966,,SEAR,South-East Asia,,,1966,1966,,,IND,India,,21.45,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,,2004,2004,,,IND,India,,0.15,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,,2002,2002,,,IND,India,,0.29,,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,IND,India,,0.17,,,,,,
CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IND,India,,889,889.00000,,,,,
CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,IND,India,,4,4.00000,,,,,
CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,,2016,2016,,,IND,India,,0.4,0.35672,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,IND,India,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,IND,India,,0,0.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,,2007,2007,,,IND,India,,874,874.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,IND,India,,66,66.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,1998,1998,,,IND,India,,4322,4322.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,,1996,1996,,,IND,India,,1005,1005.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1989,1989,,SEAR,South-East Asia,,,1989,1989,,,IND,India,,13915,13915.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1987,1987,,SEAR,South-East Asia,,,1987,1987,,,IND,India,,28264,28264.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,,1982,1982,,,IND,India,,26297,26297.00000,,,,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/51,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,,1980,1980,,,IND,India,,18975,18975.00000,,,,,
WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,IND,India,,127295,127295.00000,,,,,
WHS3_45,Number of new leprosy cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/47,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,IND,India,,114451,114451.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1974,1974,,SEAR,South-East Asia,,WB_LMI,1974,1974,Lower-middle-income,,IND,India,,26912,26912.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1976,1976,,SEAR,South-East Asia,,WB_LMI,1976,1976,Lower-middle-income,,IND,India,,21825,21825.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,WB_LMI,1981,1981,Lower-middle-income,,IND,India,,26315,26315.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,WB_LMI,1983,1983,Lower-middle-income,,IND,India,,13776,13776.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,WB_LMI,1990,1990,Lower-middle-income,,IND,India,,8425,8425.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,WB_LMI,1992,1992,Lower-middle-income,,IND,India,,8115,8115.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,1999,1999,Lower-middle-income,,IND,India,,1786,1786.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,WB_LMI,2001,2001,Lower-middle-income,,IND,India,,5472,5472.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,2006,2006,Lower-middle-income,,IND,India,,2834,2834.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,2008,2008,Lower-middle-income,,IND,India,,3977,3977.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,IND,India,,2365,2365.00000,,,,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/43,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,WB_LMI,2017,2017,Lower-middle-income,,IND,India,,5293,5293.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/44,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,2008,2008,Lower-middle-income,,IND,India,,427,427.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/44,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,2014,2014,Lower-middle-income,,IND,India,,1657,1657.00000,,,,,
WHS3_42,Japanese encephalitis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/44,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,WB_LMI,2016,2016,Lower-middle-income,,IND,India,,1627,1627.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1978,1978,,SEAR,South-East Asia,,WB_LMI,1978,1978,Lower-middle-income,,IND,India,,330702,330702.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,WB_LMI,1980,1980,Lower-middle-income,,IND,India,,320109,320109.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1987,1987,,SEAR,South-East Asia,,WB_LMI,1987,1987,Lower-middle-income,,IND,India,,163787,163787.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1989,1989,,SEAR,South-East Asia,,WB_LMI,1989,1989,Lower-middle-income,,IND,India,,145215,145215.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1994,1994,,SEAR,South-East Asia,,WB_LMI,1994,1994,Lower-middle-income,,IND,India,,38591,38591.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,1997,1997,Lower-middle-income,,IND,India,,21371,21371.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,WB_LMI,2004,2004,Lower-middle-income,,IND,India,,32786,32786.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,2006,2006,Lower-middle-income,,IND,India,,30088,30088.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,2013,2013,Lower-middle-income,,IND,India,,31089,31089.00000,,,,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/45,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,IND,India,,25206,25206.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1976,1976,,SEAR,South-East Asia,,WB_LMI,1976,1976,Lower-middle-income,,IND,India,,72965,72965.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1978,1978,,SEAR,South-East Asia,,WB_LMI,1978,1978,Lower-middle-income,,IND,India,,43048,43048.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1983,1983,,SEAR,South-East Asia,,WB_LMI,1983,1983,Lower-middle-income,,IND,India,,34442,34442.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1985,1985,,SEAR,South-East Asia,,WB_LMI,1985,1985,Lower-middle-income,,IND,India,,37647,37647.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1992,1992,,SEAR,South-East Asia,,WB_LMI,1992,1992,Lower-middle-income,,IND,India,,11268,11268.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,1994,1994,,SEAR,South-East Asia,,WB_LMI,1994,1994,Lower-middle-income,,IND,India,,32551,32551.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,WB_LMI,2003,2003,Lower-middle-income,,IND,India,,4020,4020.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,2005,2005,Lower-middle-income,,IND,India,,2981,2981.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,IND,India,,1756,1756.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,WB_LMI,2012,2012,Lower-middle-income,,IND,India,,2404,2404.00000,,,,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/48,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,WB_LMI,2019,2019,Lower-middle-income,,IND,India,,7071,7071.00000,,,,,
WHS3_55,Congenital Rubella Syndrome - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/57,PUBLISHED,Published,,2017,2017,,SEAR,South-East Asia,,WB_LMI,2017,2017,Lower-middle-income,,IND,India,,76,76.00000,,,,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/58,PUBLISHED,Published,,1993,1993,,SEAR,South-East Asia,,WB_LMI,1993,1993,Lower-middle-income,,IND,India,,4439,4439.00000,,,,,
